"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2016",594821.998,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2017",647745.049,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2018",690149.8403,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2019",684123.6487,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1979",13396.5403,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1980",14402.4681,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1981",15150.1245,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1982",14609.7023,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1983",14847.3391,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1984",16858.2556,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1985",18549.6343,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1986",19534.9275,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1987",21561.012,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1988",21224.1031,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1989",22068.112,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1990",22476.8022,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1991",21837.1343,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1992",24903.7776,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1993",27357.0922,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1994",30880.2828,"E"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1995",33982.6723,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1996",36054.9153,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1997",39326.3183,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1998",41772.8755,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1999",47809.4236,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2000",58996.7665,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2001",52110.6521,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2002",51025.9428,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2003",55159.0238,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2004",64823.5522,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2005",67853.042,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2006",71228.5748,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2007",78612.9337,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2008",83128.9559,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2009",72999.4433,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2010",83913.8893,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2011",90750.8574,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2012",90428.7644,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2013",94877.6245,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2014",95418.7021,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2015",92675.2045,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2016",93487.3603,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2017",97318.7154,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2018",102733.0032,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1995",7050.1679,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1996",8361.5474,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1997",9427.4716,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1998",9872.3258,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1999",9245.5162,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2000",10578.609,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2001",11534.6697,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2002",12114.9084,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2003",12597.1001,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2004",14326.6468,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2005",17693.8809,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2006",19018.5908,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2007",21635.0373,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2008",22148.1818,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2009",19294.3575,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2010",21888.0071,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2011",24524.5809,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2012",26922.8703,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2013",27212.9726,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2014",28973.6047,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2015",29815.8756,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2016",30997.3909,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2017",32976.4376,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2018",34280.1939,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2019",34953.8679,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1995",10300.858,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1996",12965.8897,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1997",16069.0113,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1998",16678.5248,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1999",13536.1568,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2000",15446.9424,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2001",19165.4085,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2002",23034.8215,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2003",25124.8114,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2004",26181.36,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2005",31559.0922,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2006",35549.584,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2007",36678.1679,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2008",41632.3333,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2009",36308.136,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2010",42074.9457,"B"
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2011",48195.5319,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2012",53423.5564,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2013",57307.3184,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2014",56262.7888,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2015",57624.7402,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2016",60462.3852,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2017",68661.1539,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2018",72990.0002,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2019",79807.4926,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1995",395433.7874,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1996",410064.8325,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1997",408014.5124,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1998",415766.787,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1999",462332.6597,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2000",506254.2581,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2001",527516.9423,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2002",581851.1934,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2003",655396.4018,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2004",732785.5168,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2005",780113.968,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2006",837251.1215,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2007",889734.4148,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2008",894992.8107,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2009",852603.6107,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2010",912692.1887,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2011",915548.5152,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2012",928003.2911,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2013",970338.5972,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2014",975293.3438,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2015",1011265.8119,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2016",1043166.0228,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2017",1095427.0017,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2018",1155542.6818,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1990",22099.8718,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1991",17647.5836,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1992",13501.3147,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1993",13580.5239,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1994",15254.6927,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1995",15420.9669,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1996",15879.254,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1997",17726.746,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1998",19113.3054,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1999",19496.4316,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2000",21951.523,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2001",23528.2017,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2002",25359.2414,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2003",26160.7201,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2004",29572.7241,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2005",32933.3406,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2006",37584.364,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2007",42792.7315,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2008",44582.8979,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2009",37199.7607,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2010",40979.4644,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2011",43794.2002,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2012",44011.3922,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2013",45359.0701,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2014",48085.439,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2015",50365.2954,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2016",53625.6384,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2017",59278.3261,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2018",62901.2612,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2019",65666.8144,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1979",82543.6144,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1980",82541.1432,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1981",78122.6482,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1982",76056.3748,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1983",75045.9264,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1984",77046.9088,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1985",84810.9939,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1986",81680.9975,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1987",85478.4161,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1988",92461.9644,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1989",94478.7427,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1990",94068.778,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1991",92615.0531,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1992",97700.3404,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1993",107840.7527,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1994",110520.8103,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1995",122609.7057,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1996",131442.5045,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1997",138402.6014,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1998",142895.6179,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1999",144697.602,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2000",156727.2872,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2001",160477.6091,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2002",162064.9443,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2003",162242.3809,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2004",166839.2573,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2005",181133.5118,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2006",194650.8636,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2007",209888.7492,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2008",213141.672,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2009",176856.8158,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2010",190506.6394,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2011",197167.1335,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2012",198732.4073,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2013",206652.4376,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2014",214043.3975,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2015",220304.6054,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2016",221080.0751,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2017",219469.4177,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2018",225258.1927,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1995",3341995.8185,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1996",3519575.7595,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1997",3893729.3098,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1998",4154332.938,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1999",4377315.0262,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2000",4931067.165,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2001",5111496.5603,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2002",5226758.1008,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2003",5313358.9064,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2004",5737367.932,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2005",6085778.3442,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2006",6667451.9155,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2007",7065188.5272,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2008",7166596.2074,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2009",6337619.2871,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2010",7001858.9669,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2011",7474643.3243,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2012",7628883.561,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2013",7781364.7822,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2014",8134847.6114,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2015",8643523.7658,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2016",8932054.385,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2017",9440836.7208,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2018",9752903.0665,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2019",10020864.5629,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1995",5638212.674,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1996",6035386.2795,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1997",6712007.3329,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1998",7105131.23,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1999",7496492.4321,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2000",8398932.4024,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2001",8450865.41,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2002",8640265.8968,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2003",8890739.5017,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2004",9733194.3611,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2005",10344367.7991,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2006",11267955.2387,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2007",12037019.5865,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2008",12302086.0263,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2009",11000633.057,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2010",12282158.156,"B"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2011",13138317.2023,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2012",13538181.7586,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2013",13894943.6861,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2014",14537430.423,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2015",15190085.5657,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2016",15575560.2927,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2017",16362545.3458,"P"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2018",16957561.9493,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1995",3506646.3952,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1996",3718592.9554,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1997",4135900.4878,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1998",4424084.7862,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1999",4628440.6377,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2000",5234655.0079,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2001",5431683.3337,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2002",5554500.3463,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2003",5671743.7499,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2004",6148526.1695,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2005",6540587.7522,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2006",7158156.8683,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2007",7622923.2965,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2008",7749561.4412,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2009",6883942.6898,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2010",7587668.346,"B"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2011",8111346.2677,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2012",8328916.252,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2013",8530291.6137,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2014",8900525.6325,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2015",9432030.1038,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2016",9733830.75,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2017",10304310.1664,"P"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2018",10675276.8694,"P"
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1995",2486640.1311,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1996",2610136.0843,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1997",2899665.3182,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1998",3110309.2132,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1999",3288466.9682,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2000",3721621.2998,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2001",3869200.8048,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2002",3954586.0829,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2003",3993360.0787,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2004",4316741.1366,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2005",4542447.7258,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2006",4935749.4382,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2007",5276229.1312,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2008",5322381.889,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2009",4664386.5635,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2010",5182927.1598,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2011",5519764.6978,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2012",5646453.587,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2013",5751335.7671,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2014",6025049.7972,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2015",6424164.7052,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2016",6612279.3058,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2017",6974012.9849,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2018",7208097.2722,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2019",7387004.3887,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1991",5829.7357,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1992",6824.7445,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1993",7377.1945,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1994",7667.9498,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1995",8512.8341,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1996",9045.4446,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1997",9831.9874,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1998",11253.5812,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","1999",11829.5983,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2000",12094.6357,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2001",12300.4886,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2002",12630.1537,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2003",13346.4133,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2004",14732.217,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2005",15617.9028,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2006",16873.816,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2007",18143.2224,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2008",18537.3039,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2009",16968.7231,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2010",18551.4727,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2011",19858.9998,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2012",20965.0475,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2013",21658.5989,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2014",22733.3786,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2015",23327.8477,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2016",25523.5938,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2017",26787.316,"E"
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2018",27881.1107,"E"
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","1995",37721.7851,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","1996",49020.1794,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","1997",52499.1083,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","1998",43380.9053,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","1999",35692.4272,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2000",29567.3492,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2001",29926.5696,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2002",32577.3685,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2003",34682.6788,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2004",43182.6773,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2005",47106.3898,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2006",50716.2337,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2007",60668.0979,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2008",62171.3685,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2009",54887.635,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2010",60950.7086,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2011",68615.9242,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2012",70009.7619,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2013",76749.5441,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2014",79146.0942,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2015",84249.5567,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2016",91508.6924,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2017",96810.2179,
"BGR","TRADEGOODSERV","EXP","MLN_USD","A","2018",98458.8187,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","1995",17964.2587,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","1996",20972.5808,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","1997",22376.7892,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","1998",22328.1231,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","1999",22651.5873,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","2000",25752.8527,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","2001",28311.1736,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","2002",29676.309,
"HRV","TRADEGOODSERV","EXP","MLN_USD","A","2003",31687.2736,
