"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2000",25345.3789,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2001",28357.7122,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2002",33512.9808,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2003",37438.0391,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2004",39382.9953,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2005",41443.9496,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2006",44866.6142,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2007",47584.0594,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2008",49412.7722,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2009",39360.8165,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2010",38164.7302,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2011",39402.3844,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2012",38279.064,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2013",39554.1561,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2014",40829.4787,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2015",44655.3201,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2016",47567.4398,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2017",51542.9743,
"HRV","TRADEGOODSERV","IMP","MLN_USD","A","2018",55384.5853,"P"
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","1995",10911.3202,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","1996",11552.7117,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","1997",11673.0492,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","1998",11793.8467,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","1999",12136.7704,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2000",13274.0752,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2001",13313.6257,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2002",13180.8711,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2003",13115.2603,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2004",14086.0854,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2005",14227.2713,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2006",15038.6683,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2007",16483.6387,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2008",18623.8076,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2009",15769.8914,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2010",17472.3995,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2011",17019.5624,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2012",16401.012,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2013",15653.9994,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2014",16838.9794,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2015",18204.849,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2016",19846.9584,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2017",22385.2376,
"CYP","TRADEGOODSERV","IMP","MLN_USD","A","2018",22922.081,"P"
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2000",11280.5832,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2001",10247.5867,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2002",10374.8992,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2003",10847.5091,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2004",10719.9036,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2005",11361.5437,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2006",13455.7922,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2007",14549.8094,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2008",17391.2843,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2009",17443.9275,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2010",18775.6766,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2011",18682.5981,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2012",19620.3963,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2013",19613.5251,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2014",19661.2756,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2015",23219.9708,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2016",23584.2567,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2017",23473.2336,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2018",24171.5961,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1995",25457.2016,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1996",27755.8228,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1997",30666.5378,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1998",34207.9044,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1999",32743.8648,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2000",30073.8734,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2001",37140.1863,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2002",41103.488,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2003",48683.9331,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2004",60826.0512,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2005",72835.1227,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2006",92267.1834,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2007",130369.7054,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2008",144968.6431,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2009",114803.5651,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2010",129266.2429,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2011",142275.6801,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2012",139701.6736,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2013",152057.1146,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2014",165303.7727,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2015",178485.4008,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2016",207999.8838,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2017",230418.5598,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2018",251425.0719,"P"
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2000",7931.8019,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2001",7163.5202,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2002",7774.0288,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2003",7314.2477,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2004",8876.7736,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2005",9734.8406,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2006",10650.0266,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2007",12245.5447,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2008",12873.4868,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2009",11295.3896,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2010",12466.3373,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2011",13461.483,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2012",14570.6329,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2013",14886.4749,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2014",16992.4691,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2015",18682.3768,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2016",20761.0159,
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2017",22095.2072,"P"
"MKD","TRADEGOODSERV","IMP","MLN_USD","A","2018",24089.9562,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1979",57642.9545,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1980",65917.1383,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1981",72528.2452,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1982",75033.4942,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1983",91528.9904,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1984",78412.8295,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1985",89289.4019,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1986",104543.5755,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1987",102799.5593,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1988",112251.4375,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1989",114591.1736,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1990",118448.1094,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1991",118466.1142,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1992",143495.7287,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1993",171143.4307,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1994",209824.5729,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1995",268839.5769,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1996",262279.9243,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1997",296902.6686,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1998",358793.7856,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","1999",383882.4663,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2000",401501.5831,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2001",413322.7878,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2002",462908.3761,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2003",527178.1905,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2004",644186.6274,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2005",854112.1519,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2006",1037579.4509,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2007",1143339.284,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2008",1403032.0835,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2009",1373061.3944,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2010",1587378.6458,"E"
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2011",1921665.0808,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2012",2037383.844,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2013",1871422.6115,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2014",1887727.021,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2015",1776804.985,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2016",1848122.0625,
"IND","TRADEGOODSERV","IMP","MLN_USD","A","2017",2076870.683,"E"
